id,sample,location,sample_date,sample_time,hour,wday,week,month,year,temp_field,do_field,cond_field,ph_field,tds_field,turbidity_field,chl_a,phycocyanin,al,p,fe,fluoride,chloride,nitrite,bromide,nitrate,phosphate,sulfate,uv_254,turbidity,colour,doc,toc,tn,ph_lab,rdl_al,rdl_p,rdl_fe,rdl_fluoride,rdl_chloride,rdl_nitrite,rdl_bromide,rdl_nitrate,rdl_phosphate,rdl_sulfate,chlorophyll_a,alkalinity,dn,ul_p,ul_al,ul_fe,cyra,mcye_ndaf,sxta,total_cyano,lod_cyra,lod_mcye_ndaf,lod_sxta,lod_total_cyano,grab_mclr,passive_mclr,spe_grab_mclr,grab_mclr_lod,passive_mclr_lod,spe_grab_mclr_lod
NA,NA,Cunard,2022-05-26,00:00:00,0,5,21,5,2022,17.7,7.39,227,7.16,170.7,NA,NA,NA,21.08062493,7.966645159,108.4768912,NA,93945.2,NA,NA,910.4,6.9,21922.8,0.049,1.115,17.5,2.8579999999999997,2.596,NA,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,0,0,152638.94318552155,45,45,45,45,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Cunard,2022-05-31,00:00:00,0,3,22,5,2022,19.2,7.52,229.1,7.44,167.6,NA,NA,NA,15.79311877,14.04679925,101.7365021,NA,103735,NA,NA,903.2,22.1,30070.5,0.0455,1.2,21,2.481,2.4850000000000003,NA,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,3.924955798987297,0,198232.44970371784,45,45,45,45,NA,0.05,NA,0.2,0.05,NA
NA,NA,Cunard,2022-06-09,00:00:00,0,5,23,6,2022,20.1,6.97,237.5,7.49,170.4,NA,NA,NA,19.70522081,17.88475718,113.5693152,NA,95874.3,NA,NA,567.8,14.9,22391.8,0.04249999999999999,1.12,21.5,2.7945,2.5975,NA,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,20.82658620320794,0,546433.7952959887,45,45,45,45,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Cunard,2022-06-14,00:00:00,0,3,24,6,2022,20.4,7.54,231.5,7.26,165,NA,NA,NA,17.15328664,19.63752062,96.7182896,NA,102795.2,NA,NA,530.6,13.7,30100.9,0.05,1.125,22.5,2.655,2.6094999999999997,NA,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,0,0,6465.87131116134,45,45,45,45,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Cunard,2022-06-21,00:00:00,0,3,25,6,2022,20.4,6.43,230.8,7.32,164.5,NA,NA,NA,18.57185878,12.11374006,77.44049495,NA,93485.3,NA,NA,436.9,57.2,21470.1,0.05,1.295,19,2.7785,2.5835,NA,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,205.67372199633937,0,3575.3333951166865,45,45,45,45,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Cunard,2022-06-28,00:00:00,0,3,26,6,2022,21.9,7.3,234.4,7.32,161.9,NA,NA,NA,18.81861678,15.94874832,109.0807738,NA,NA,NA,NA,NA,NA,NA,0.05,1.235,23.5,2.722,2.6624999999999996,NA,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,6.611016326337117,NA,2524.017636486681,45,45,NA,45,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Cunard,2022-07-05,00:00:00,0,3,27,7,2022,22.7,5.75,243.5,7.25,165.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058,6.42,28.5,2.9345,2.332,NA,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,49826.80176964255,0,1970.861100942191,45,45,45,45,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Cunard,2022-07-12,00:00:00,0,3,28,7,2022,22.5,4.89,242.2,7.34,165.6,NA,NA,NA,20.84185987,5.409285849,111.1356577,NA,NA,NA,NA,NA,NA,NA,NA,1.655,38.5,2.8665000000000003,2.8899999999999997,NA,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,165.88180054456438,0,64223.93464677546,45,45,45,45,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Cunard,2022-07-19,00:00:00,0,3,29,7,2022,23.7,4.88,248.3,7.04,165.5,NA,NA,NA,19.7977635,5.432753747,123.3293657,NA,NA,NA,NA,NA,NA,NA,0.0565,2.535,25,3.181,2.8965,NA,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,384.335638293071,89.01367687375006,247159.59237034377,45,45,45,45,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Cunard,2022-07-26,00:00:00,0,3,30,7,2022,25.6,5.38,261.3,7.28,168.2,NA,NA,NA,20.46598022,9.1463064,127.0588406,NA,87922.9,NA,NA,77,6.9,21078.7,0.0625,2.1950000000000003,23.5,3.151,3.1585,NA,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,1442.09769922339,0,153469.15326816193,45,45,45,45,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Cunard,2022-08-02,00:00:00,0,3,31,8,2022,24.3,6.3,258.4,7.27,170.2,NA,NA,NA,20.91877861,6.871655593,84.68138785,NA,98872.5,NA,NA,61.6,236.1,31598.3,0.0605,2.395,18,3.2595,NA,NA,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,336.04711221945405,0,282983.9580779002,45,45,45,45,0.2057,0.05,NA,0.2,0.05,NA
NA,NA,Cunard,2022-08-09,00:00:00,0,3,32,8,2022,25,5.49,263.3,7.24,171.4,NA,NA,NA,20.13646883,11.15288213,124.0469048,NA,90357.5,NA,NA,51.7,NA,21383.2,0.0625,1.98,8,3.3345,3.3200000000000003,NA,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,547.8178234686279,262.74001512575325,0,164550.49743010028,45,45,45,45,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Cunard,2022-08-16,00:00:00,0,3,33,8,2022,24.6,7.3,255.9,7.24,167.4,NA,NA,NA,41.50970123,15.82789847,146.8495058,NA,82651.7,NA,NA,41.5,511,19630.3,NA,NA,NA,3.3369999999999997,3.234,NA,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,65.23194337198464,0,38266.98495159307,45,45,45,45,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Cunard,2022-08-23,00:00:00,0,3,34,8,2022,24.5,7.27,251.4,7.11,165,NA,NA,NA,14.998272,5.98032932,50.32605013,NA,NA,NA,NA,NA,NA,NA,0.0545,0.34299999999999997,2,3.0785,3.0214999999999996,0.1461,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,5.330908998881904,0,24574.39236974311,45,45,45,45,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Cunard,2022-08-30,00:00:00,0,3,35,8,2022,24.4,5.77,253.8,7.3,166.7,NA,NA,NA,5.538458005,6.488086425,24.36400676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.954,0.1563,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,0,0,0,45,45,45,45,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Cunard,2022-09-06,00:00:00,0,3,36,9,2022,22.5,4.84,247.7,7.12,169,NA,NA,NA,4.619974421,5.792762373,10.32695668,24.7,63198.6,1.7,28,277.7,1.1,12915.1,NA,NA,NA,2.526,2.602,0.32430000000000003,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,1328.1366793074749,0,150011.06899491503,45,45,45,45,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Cunard,2022-09-13,00:00:00,0,3,37,9,2022,23.3,7.24,255.3,7.21,171.4,NA,NA,NA,7.862504005,4.700322252,53.53329652,46.8941,94704.8,NA,31.1,86.4,11.5,19119.3,0.052,0.6395,6,2.8585000000000003,2.9035,0.1618,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,2109.0105614440117,0,137757.75954744255,45,45,45,45,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Cunard,2022-09-20,00:00:00,0,3,38,9,2022,17.3,6.45,221.9,7.14,7.14,NA,NA,NA,8.3514017719999991,8.362052783,16.01835482,26,100133.9,2.7,35,128.9,83.5,18247.3,0.0165,0.467,1.5,2.785,2.664,0.2692,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,16359.702796305872,0,310086.77400171227,45,45,45,45,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Cunard,2022-10-04,00:00:00,0,3,40,10,2022,15.1,6.6,203.6,6.98,163.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.079,2.215,3.5,NA,NA,NA,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,4571.083689353558,0,398661.9745773767,90,90,90,90,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Cunard,2022-10-11,00:00:00,0,3,41,10,2022,14.3,9.02,198.9,7.06,162.5,NA,NA,NA,6.77658811,9.306591929,26.4206013,NA,NA,NA,NA,NA,NA,NA,0.0545,0.9225,6.5,2.488,2.624,0.3433,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,3524.862037093508,0,253508.52866341703,45,45,45,45,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Cunard,2022-10-18,00:00:00,0,3,42,10,2022,16.4,6.55,216.3,7.08,168.4,NA,NA,NA,6.819090763,7.428612583,29.8445118,NA,NA,NA,NA,NA,NA,NA,0.066,0.8485,4.5,2.683,2.787,0.2881,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,6468.53386616163,0,5303.989706933602,90,90,90,90,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Cunard,2022-10-25,00:00:00,0,3,43,10,2022,15.5,5.84,205.1,7.2,162.8,NA,NA,NA,10.37093284,25.83704349,41.63456074,16.4507,71421.5,1.6,27.7,465.5,7.1,15060.5,0.068,6.1,8.5,2.774,3.022,0.387,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,8679.257970628201,0,1221.0614943186986,45,45,45,45,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Cunard,2022-11-01,00:00:00,0,3,44,11,2022,13.5,7.42,189.2,7.43,157.6,NA,NA,NA,13.43236552,5.187622621,109.0610426,22.4,82329.7,6.3,32,510.8,11.5,16092.2,0.0555,1.24,3,2.631,2.863,0.33785,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,57681.027440526566,0,971139.4845605524,90,90,90,90,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Cunard,2022-11-08,00:00:00,0,3,45,11,2022,12.7,6.23,183.5,7.37,155.9,NA,NA,NA,8.334270634,129.8193313,38.2083318,NA,NA,NA,NA,NA,NA,NA,0.0625,1.905,5,2.846,2.818,0.31555,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,12524.963046546492,0,32455.409747629725,90,90,90,90,0.2,0.05,NA,0.2,0.05,NA
nygke-15,c_053023,Cunard,2023-05-30,12:31:00,12,3,22,5,2023,18.1,12.34,212.5,7.39,159,NA,NA,NA,10.996916336700082,8.895236049269043,47.387375198440374,39.6029,189334.5038,3.821,34.053,932.5873,80.0536,27100.0094,0.018,0.8603333333333333,1,2.787,2.906,0.2504,NA,2,5,2,9,12,9,9,10,10,9,NA,13.1396,NA,250,250,250,0,9.557744364880191,0,9541.095882650268,45,45,45,45,0,0,NA,0.22114,0.00631578947368421,NA
nklcd-40,c_060623,Cunard,2023-06-06,12:22:00,12,3,23,6,2023,14.9,9,198.6,7.72,159.9,NA,NA,NA,20.192012807622376,3.0487406678052915,56.273831321686174,18.4057,83774.0984,5.784,28.449,856.1939,28.8572,23248.70160680978,0.03433333333333333,1.3500000000000003,5.666666666666667,2.815,2.767,0.2487,NA,2,5,2,9,12,9,9,10,10,9,NA,2.0897,0.2459,250,250,1000,0,266.5783404900658,0,223807.77734585223,9,9,9,9,0,0,NA,0.22114,0.00631578947368421,NA
kflzv-80,c_061323,Cunard,2023-06-13,00:00:00,0,3,24,6,2023,21.1,7.6,219.2,7.13,154.3,NA,NA,NA,28.978331758189533,10.027686441440329,84.8152743962503,28.2304,158766.5461,2.347,27.736,719.3592,16.3797,23884.0499,0.06266666666666666,1.934,8,2.946,3.123,0.2578,NA,2,5,2,9,12,9,9,10,10,9,NA,2.1941,0.1961,250,250,250,4.190836391708199,523.2247899862397,0,218395.8225010939,18,18,18,18,0,0,NA,0.22114,0.00631578947368421,NA
tminf-111,c_062023,Cunard,2023-06-20,00:00:00,0,3,25,6,2023,NA,NA,NA,NA,NA,NA,NA,NA,26.565899738691076,10.044866087871672,110.65777788853237,NA,NA,NA,NA,NA,NA,NA,0.04733333333333334,1.506,16.333333333333332,2.937,2.981,0.1921,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,11.7251,0.2218,250,1000,1000,0,65.3975759329831,0,67259.70475561378,18,18,18,18,0,NA,NA,0.22114,NA,NA
xkzyj-132,c_062723,Cunard,2023-06-27,12:53:00,12,3,26,6,2023,19.9,7.03,210.7,7.1,151.7,NA,NA,NA,17.482799828883312,15.892687444024023,84.8425526433082,28.9403,68862.4977,2.0008,23.595,356.5546,40.2656,18010.8881,0.07466666666666667,2.7880000000000003,15,3.024,3.055,0.1702,NA,2,5,2,9,12,9,9,10,10,9,NA,12.2191,0.1937,250,1000,1000,2.439431763240161,9.908295591380822,0,0,9,9,9,9,0,0,NA,0.22114,0.00631578947368421,NA
hjxbe-156,c_070423,Cunard,2023-07-04,12:35:00,12,3,27,7,2023,21.4,7.37,213.8,7.07,149.3,NA,NA,NA,21.24312352293537,23.930330762917283,123.72330478536296,NA,NA,NA,NA,NA,NA,NA,0.08,1.462,6.333333333333333,3.023,3.257,0.1617,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,11.7251,0.1758,250,1000,1000,0,659.8925655212047,0,22701.53608689991,3.6,3.6,3.6,3.6,0,NA,NA,0.22114,NA,NA
ksuvm-175,c_071123,Cunard,2023-07-11,11:37:00,11,3,28,7,2023,22.8,6.27,223.5,7.21,151.8,NA,NA,NA,17.59119436051369,9.35221761955175,128.09902252040945,NA,NA,NA,NA,NA,NA,NA,0.06533333333333334,2.5536666666666665,7.333333333333333,3.123,3.287,0.1532,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,10.8461,0.1373,250,1000,1000,16.19509831772696,4252.817310773116,0,108373.5899023424,6,6,6,6,0,0.0169857,NA,0.22114,0.00631578947368421,NA
ijmqd-203,c_071823,Cunard,2023-07-18,11:15:00,11,3,29,7,2023,25.5,4.76,227.2,6.95,146.4,NA,NA,NA,17.873845179325052,6.873863535740213,159.82170771051491,25.1434,68799.3692,5.95,20.32,107.1518,NA,18301.0712,0.062,1.6503333333333334,17,3.73,3.663,0.2802,NA,2,5,2,9,12,9,9,10,10,9,NA,12.4372,0.1731,250,1000,1000,43.16828348016736,4158.7268993863745,0,118109.15934858329,2.769230769230769,2.769230769230769,2.769230769230769,2.769230769230769,0,0,NA,0.22114,0.00631578947368421,NA
bfugq-232,c_072523,Cunard,2023-07-25,11:42:00,11,3,30,7,2023,25.5,4.8,212.4,6.78,136.4,NA,NA,NA,16.377137856080566,7.197036911632197,133.808186259476,24.5929,62989.0579,0.0279,18.121,124.9475,1.9642,14963.0347,0.076,1.53,10,3.115,3.293,0.1382,NA,2,5,2,9,12,9,9,10,10,9,NA,11.0863,0.1166,250,1000,1000,35.8552224462253,1775.8314267157948,0,20397.21732589011,3.6,3.6,3.6,3.6,0,0,NA,0.22114,0.00631578947368421,NA
qlrkn-267,c_080123,Cunard,2023-08-01,00:00:00,0,3,31,8,2023,25.1,5.42,213.7,6.96,138.7,NA,NA,NA,16.008708336087512,6.890535608712401,164.72090403349569,24.4981,64106.8613,0.2687,17.804,35.4197,4.8874,30300.5122,0.077,2.2696666666666667,4,3.244,3.401,0.1275,NA,2,5,2,9,12,9,9,10,10,9,NA,12.8998,0.1144,250,1000,1000,23.711619547122368,1631.0047134724332,0,10597.133615288329,4.5,4.5,4.5,4.5,0,0,NA,0.22114,0.00631578947368421,NA
nfthh-324,c_080823,Cunard,2023-08-08,11:54:00,11,3,32,8,2023,23.5,6.68,196.6,6.8,131.6,NA,NA,NA,30.394066356345228,10.83073278568474,144.6375107665245,NA,NA,NA,NA,NA,NA,NA,0.08066666666666666,2.459333333333334,12,3.362,3.294,0.1338,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,12.8167,0.1481,250,1000,1000,0,1029.61913512548,0,25320.06406090219,2.25,2.25,2.25,2.25,0,0,NA,0.22114,0.00631578947368421,NA
jjfzy-354,c_081523,Cunard,2023-08-15,11:47:00,11,3,33,8,2023,23.1,5.7,191.5,7.1,129.1,NA,NA,NA,79.24410093688533,14.956668224223115,322.69841518670245,NA,NA,NA,NA,NA,NA,NA,0.07533333333333332,4.091333333333333,6,3.312,3.362,0.1552,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,13.1753,0.1477,250,1000,1000,1.6425865789012448,340.899868977472,0,17773.281099513883,3.6,3.6,3.6,3.6,0,NA,NA,0.22114,NA,NA
pvnnc-376,c_082223,Cunard,2023-08-22,11:56:00,11,3,34,8,2023,22.3,7.39,197.6,NA,135.8,NA,NA,NA,23.65108611089962,6.457021301596277,157.95347660927823,NA,NA,NA,NA,NA,NA,NA,0.07633333333333332,1.3516666666666666,9.333333333333334,3.306,3.412,0.1778,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,13.8188,0.1799,250,1000,1000,663.6717139447536,966.5949326403344,0,8278.985767379041,3.6,3.6,3.6,3.6,0,0,NA,0.22114,0.00631578947368421,NA
yiyqb-419,c_082923,Cunard,2023-08-29,12:34:00,12,3,35,8,2023,21.8,6.63,193.2,6.67,133.6,NA,NA,NA,5.8013400794299255,13.947326714551368,40.32674340196712,28.1119,57494.3174,0.2022,15.429,55.3698,0.3967,15160.1311,0.07666666666666666,3.896666666666667,4.333333333333333,3.353,3.518,0.1814,NA,2,5,2,9,12,9,9,10,10,9,NA,13.2704,0.14990000000000003,250,1000,1000,1468.8708101033108,861.3860939227578,0,14389.995177813942,3,3,3,3,0,0,NA,0.22114,0.00631578947368421,NA
naqff-450,c_090523,Cunard,2023-09-05,12:06:00,12,3,36,9,2023,21.3,7.85,188.3,6.86,131.6,NA,NA,NA,84.23328249405053,12.130448601774098,324.6633426996016,NA,NA,NA,NA,NA,NA,NA,NA,5.956666666666666,NA,NA,4.978000000000001,0.4245,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,1000,1000,2099.089701625417,2100.2806386911684,10.199231767842065,32760.619843311742,3,3,3,3,0,0.0249488667368421,NA,0.22114,0.00631578947368421,NA
cfvff-608,c_091223,Cunard,2023-09-12,12:58:00,12,3,37,9,2023,24.9,5.12,203.4,7.28,132.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07466666666666667,10.413333333333334,10.666666666666666,3.3049999999999997,3.731,0.24370000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1293,NA,NA,NA,0,19075.64458785627,0,79496.21720007427,4.5,4.5,4.5,4.5,NA,0,NA,0.22114,0.00631578947368421,NA
frhqs-636,c_091923,Cunard,2023-09-19,11:51:00,11,3,38,9,2023,20.1,6.08,182.7,7.16,130.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072,2.36,7.666666666666667,3.113,3.4519999999999995,0.2128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2153,NA,NA,NA,0,3399.8171195238774,0,31559.752352173826,3.6,3.6,3.6,3.6,NA,0,NA,0.22114,0.00631578947368421,NA
parue-670,NA,Cunard,2023-09-26,11:15:00,11,3,39,9,2023,16.9,5.35,176.2,7.09,133.8,NA,NA,NA,91.4704742089914,29.384101771663424,982.8026205379877,NA,39622.69615732491,NA,6.744391928533561,130.88380363091682,NA,7297.69604309336,0.07666666666666666,12.266666666666666,8.333333333333334,3.1519999999999997,4.482,0.239,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,0.233,250,1000,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.22114,0.00631578947368421,NA
ydnwl-701,c_100323,Cunard,2023-10-03,12:10:00,12,3,40,10,2023,17.6,3.38,177.3,6.89,134.2,NA,NA,NA,52.30157411631044,12.638664141032226,707.4333990491969,NA,75165.4986821985,NA,16.377426169988862,236.35451007729836,142.4902910745791,11324.868248277948,0.11033333333333334,12.366666666666664,7,3.3819999999999997,4.509,0.3545,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,0.2426,250,1000,1000,0,6158.397688046035,0,65313.62359348687,3,3,3,3,0,0,NA,0.22114,0.00631578947368421,NA
yeamm-738,c_101023,Cunard,2023-10-10,12:30:00,12,3,41,10,2023,17.7,5.75,178.1,7.19,134.6,NA,NA,NA,6.483598678893413,5.6387797361770975,71.21234531982023,NA,83967.62039028964,NA,16.2056752902501,330.0341511704099,NA,15780.557131833864,0.03866666666666667,1.88,6.666666666666667,3.24,3.115,0.1843,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,0.207,250,1000,1000,0,2684.048968002956,0,66469.0962950345,3,3,3,3,0,0,NA,0.22114,0.00631578947368421,NA
yjjmp-775,c_101723,Cunard,2023-10-17,11:52:00,11,3,42,10,2023,15.5,6.63,169.3,7.08,137.2,NA,NA,NA,NA,NA,NA,NA,87165.43662091029,NA,19.20382319763615,179.4659917939911,NA,13805.629970843604,0.026,1.653333333333333,6.333333333333333,2.9499999999999997,3.081,0.2507,NA,NA,NA,NA,9,12,9,9,10,10,9,NA,NA,0.28640000000000004,NA,NA,NA,0,5125.413890033899,0,80427.98680528873,4,4,4,4,0,0,NA,0.22114,0.00631578947368421,NA
tlzst-811,c_102423,Cunard,2023-10-24,11:25:00,11,3,43,10,2023,13.2,5.09,163.8,7.05,137.5,NA,NA,NA,30.109339956152507,20.05070532679944,478.422859545796,NA,83783.92010406025,NA,19.547324957113677,248.43776194194095,NA,14746.369705557065,0.06733333333333334,2.3033333333333332,7.333333333333333,3.065,3.077,0.2801,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,0.3251,10000,1000,10000,0,911.4937815399862,0,29363.38475268768,3,3,3,3,NA,0,NA,0.22114,0.00631578947368421,NA
eivws-839,c_103123,Cunard,2023-10-31,11:00:00,11,3,44,10,2023,11.6,6.57,156.6,7.57,136.8,NA,NA,NA,31.61944928342068,72.02667375447199,383.9309685355559,NA,83800.97112885406,NA,19.18653284061547,363.3434134668877,18.995520459740572,14341.366890244291,0.10033333333333332,2.5866666666666664,9.333333333333334,2.8989999999999996,3,0.34109999999999996,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,0.325,5125,1000,5500,0,0,0,0,3,3,3,3,0,NA,NA,0.22114,0.00631578947368421,NA
cxcrw-855,c_110723,Cunard,2023-11-07,11:20:00,11,3,45,11,2023,9.1,9.41,171.8,6.74,160.5,NA,NA,NA,13.763971702990895,13.943910051994523,209.8175073174744,NA,101234.44620279469,NA,23.036519003887065,438.8325181648481,37.68775456377073,18330.28341641034,0.06633333333333334,1.1266666666666667,7.333333333333333,3.17,2.9549999999999996,0.3558,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,0.3741,250,1000,1000,0,81.93944925652104,0,1934.7397512886037,6,6,6,6,0,0,NA,0.22114,0.00631578947368421,NA
mwmfz-875,c_111423,Cunard,2023-11-14,11:20:00,11,3,46,11,2023,6.6,10.16,146,7.32,146.4,NA,NA,NA,13.898114125585456,15.45681694780198,195.66706846459132,NA,98214.87218666726,NA,22.54316748356364,546.6930366009412,NA,17619.111230714505,0.06233333333333333,1.3066666666666666,3,2.8339999999999996,3.0189999999999997,0.3734,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,0.3465,250,1000,1000,0,505.3310360588309,0,29086.917832821055,3,3,3,3,0,NA,NA,0.22114,NA,NA
kxycj-888,c_112123,Cunard,2023-11-21,11:55:00,11,3,47,11,2023,2,13.06,109.7,7.13,127,NA,NA,NA,NA,NA,NA,NA,84304.19563904534,NA,20.827964067112102,635.0175348285928,37.46231924715229,16513.01032325028,0.06166666666666667,1.012,7.333333333333333,2.885,2.8899999999999997,0.3993,NA,NA,NA,NA,9,12,9,9,10,10,9,NA,NA,0.3729,NA,NA,NA,0,161.43124954521662,0,18850.186544389613,1.8,1.8,1.8,1.8,0,NA,NA,0.22114,NA,NA
qtfix-1039,c_051424,Cunard,2024-05-14,12:07:00,12,3,20,5,2024,14.58,10.33,223,7.2,NA,NA,NA,NA,NA,NA,NA,39.724,60734.5,104.366,20.3509,1629.844,NA,19563.1065,0.05166666666666666,1.6466666666666665,5.666666666666667,2.308,2.3909999999999996,0.33619999999999994,6.6726,NA,NA,NA,9,12,9,9,10,10,9,NA,12.45,0.33999999999999997,NA,NA,NA,0,19.6093306991011,0,30477.604920168153,5.142857142857143,5.142857142857143,5.142857142857143,5.142857142857143,0,NA,0,0.22114,NA,0.00533827242598684
ffqxx-1048,c_052124,Cunard,2024-05-21,11:22:00,11,3,21,5,2024,15.07,10.07,186.7,7.19,147.5,NA,NA,NA,NA,NA,NA,47.8851,51463.7,55.5228,26.997,1557.2163,15.1153,32110.3368,0.040666666666666663,1.41,4.333333333333333,2.3119999999999994,2.36,0.5149,NA,NA,NA,NA,9,12,9,9,10,10,9,NA,NA,0.313,NA,NA,NA,0,39.31248269402273,0,14955.454259049273,4.5,4.5,4.5,4.5,0,0,0,0.22114,0.00631578947368421,0.00533827242598684
nosyj-1081,c_052824,Cunard,2024-05-28,00:08:00,0,3,22,5,2024,18.28,9.26,199,7.2,149,2.31,NA,0.09,NA,NA,NA,57.2133,54184.399999999994,26.4796,62.7312,2204.2486,23.6687,20479.4935,0.056,5.75,9,2.5,2.8129999999999997,0.3279,6.6118,NA,NA,NA,9,12,9,9,10,10,9,1.58,11.7728,0.36019999999999996,NA,NA,NA,0,55.78959604475056,0,15052.491690606808,2,2,2,2,0,0,0,0.22114,0.00631578947368421,0.00533827242598684
gmjyd-1115,c_060424,Cunard,2024-06-04,12:16:00,12,3,23,6,2024,18.9,9.25,201.1,7.01,147.7,2.66,NA,0.49,22.12509900505184,7.398504160641034,105.92969910403738,42.1607,50436.6,35.719,24.2483,782.132,72.728,16242.6419,0.04800000000000001,0.9583333333333334,5.333333333333333,2.525,2.582,0.28530000000000005,6.6369,2,5,2,9,12,9,9,10,10,9,0.05,11.9601,0.28650000000000003,1000,1000,1000,0,17.420372806048963,0,5959.933857105024,3,3,3,3,0,0,0,0.22114,0.00631578947368421,0.00533827242598684
hfusr-1139,c_061124,Cunard,2024-06-11,11:45:00,11,3,24,6,2024,20,9.1,206.7,7.27,148.8,-0.65,NA,0.74,14.497892846148543,7.301502086186457,87.66466155248207,34.2593,49517.1,63.0996,20.9477,603.5337,164.6731,22697.4737,0.038,1.0226666666666666,4,2.734,3.409,0.16970000000000002,6.6989,2,5,2,9,12,9,9,10,10,9,0.07,13.2953,0.27540000000000003,1000,1000,1000,0,196.65659727928937,0,35002.27736924808,2.4,2.4,2.4,2.4,0,0,0,0.22114,0.00631578947368421,0.00533827242598684
